meanAmplitude,minAmplitude,maxAmplitude,stdAmplitude,rangeAmplitude,energy,power,meanPitch,minPitch,maxPitch,stdPitch,rangePitch,meanHarmonicity,minHarmonicity,maxHarmonicity,stdHarmonicity,rangeHarmonicity,minIntensity,maxIntensity,quantileIntensity,meanIntensity,stdIntensity,rangeIntensity,speakingRate,articulationRate,meanEnergy,stdEnergy,minEnergy,maxEnergy,rangeEnergy,meanMFCC1,stdMFCC1,minMFCC1,maxMFCC1,rangeMFCC1,meanMFCC2,stdMFCC2,minMFCC2,maxMFCC2,rangeMFCC2,meanMFCC3,stdMFCC3,minMFCC3,maxMFCC3,rangeMFCC3,meanMFCC4,stdMFCC4,minMFCC4,maxMFCC4,rangeMFCC4,meanMFCC5,stdMFCC5,minMFCC5,maxMFCC5,rangeMFCC5,meanMFCC6,stdMFCC6,minMFCC6,maxMFCC6,rangeMFCC6,meanMFCC7,stdMFCC7,minMFCC7,maxMFCC7,rangeMFCC7,meanMFCC8,stdMFCC8,minMFCC8,maxMFCC8,rangeMFCC8,meanMFCC9,stdMFCC9,minMFCC9,maxMFCC9,rangeMFCC9,meanMFCC10,stdMFCC10,minMFCC10,maxMFCC10,rangeMFCC10,meanMFCC11,stdMFCC11,minMFCC11,maxMFCC11,rangeMFCC11,meanMFCC12,stdMFCC12,minMFCC12,maxMFCC12,rangeMFCC12,minFormant1,maxFormant1,quantileFormant1,meanFormant1,stdFormant1,rangeFormant1,minFormant2,maxFormant2,quantileFormant2,meanFormant2,stdFormant2,rangeFormant2,minFormant3,maxFormant3,quantileFormant3,meanFormant3,stdFormant3,rangeFormant3,minFormant4,maxFormant4,quantileFormant4,meanFormant4,stdFormant4,rangeFormant4,minFormant5,maxFormant5,quantileFormant5,meanFormant5,stdFormant5,rangeFormant5,Result
-0.0013408516514090754,-0.9999494081962323,0.6385947077974864,0.2126893489277132,1.6385441159937186,0.16136310563015285,0.04523776440430414,193.075914673389,78.10449322060342,562.7483515267379,57.01532023424669,484.64385830613446,13.077922616266964,-226.5145369262679,37.415413954464704,7.069600228679524,263.92995088073263,45.80294136671152,87.16705054326204,78.24283142582247,75.08200145583169,9.661554546725522,41.364109176550514,4.765909728062797,4.765909728062797,1192.604818658837,276.1010037173427,473.39380116109874,1653.7307285389963,1180.3369273778976,160.5204487233981,102.97890922984361,-152.85416576630033,322.71624718380747,475.57041295010777,65.54482366566646,65.04119154972678,-110.47785757901273,226.64812632090752,337.12598389992024,35.50732238026074,39.542475670525285,-67.91585089114452,147.80544373710313,215.72129462824765,-6.809515120672884,35.17386410682906,-93.25583379366284,89.81312523702759,183.06895903069045,11.217335916819911,45.81686819256022,-115.01877082231272,125.71342743840177,240.73219826071448,-19.38749667756846,29.832803384865187,-105.36412912798085,47.284793598775046,152.6489227267559,-13.428271983586328,28.438991455245976,-97.71764118040932,63.217872685795925,160.93551386620524,-10.341537854611518,28.19791999939721,-83.1258908388112,88.24192099342707,171.36781183223826,-1.4088676297579052,22.972866017271965,-85.74268500144191,66.7393629405162,152.48204794195811,5.4127461332004865,19.635701967604916,-50.570142156778886,70.4909136518782,121.06105580865709,-19.828286902103976,27.06104471502047,-94.13917282228927,51.95075580180075,146.08992862409002,5.018075949267697,16.510320524381456,-47.61831012262568,54.22030402651972,101.8386141491454,--undefined--,2361.4672592944685,424.11976113837505,637.8037777895996,442.80679128353603,--undefined--,288.05977881217166,4221.438001959975,1674.599279561523,1821.5655131612673,543.9055339120673,3933.378223147803,2052.372467691182,4762.92120690981,2896.9357181852724,3019.5754440339656,419.07518936606175,2710.5487392186283,2650.8584386016782,5410.558811918138,4216.902094649546,4235.098189289121,319.8366980864715,2759.70037331646,4105.521621535357,5405.418684840591,4784.185844679107,4785.981219349155,289.68157454853775,1299.897063305234,5
-0.00042724933662101073,-0.794709046800137,1.0013723820233293,0.13346663501319808,1.7960814288234663,0.031430851888086184,0.017812894240910277,187.42250786557813,85.612906116628,248.94357789043727,37.111741245854816,163.33067177380929,10.104166757198664,-227.49324625143345,47.33765267175117,7.05449282248778,274.83089892318463,41.77289586347234,85.696258732476,70.522582752883,67.89736398014236,11.252048175258464,43.923362869003654,3.4003967129498442,4.254564793476334,987.6454302971832,400.31185142938375,231.0401690759787,1735.6217256621471,1504.5815565861685,128.26573454885167,120.20150450034234,-264.46509896020194,304.3325964042418,568.7976953644438,58.48628161908191,56.4317291299509,-92.5392915425203,159.65374112196886,252.19303266448918,34.33808143082615,51.7495086156863,-82.80147700947538,167.25951992964443,250.0609969391198,6.32182449580951,38.90564096614228,-109.52819685797672,133.64178938577777,243.1699862437545,10.341725791399055,44.96686188913587,-105.09291804919573,105.17488440370425,210.26780245289999,-12.416129513815894,36.61867021615311,-112.12685617034569,71.46187169771346,183.58872786805915,-1.4291160370504852,25.858285203483227,-63.45681257246275,67.55938593982104,131.01619851228378,-5.6181886087032895,34.95503315989268,-108.07423886562665,72.50370058981659,180.57793945544324,5.854167551774295,23.542787621973833,-64.86665907122594,84.51569086266338,149.38234993388932,-1.1506521998234611,19.969667930551655,-67.9444045962937,55.42612800496708,123.37053260126078,-10.07975051686945,20.553432081545655,-65.09218552222217,34.336021800339466,99.42820732256163,1.981670758757516,20.482220411902464,-61.509686892252894,47.93136797306258,109.44105486531546,18.354265664433527,2343.306093745498,586.1964542398822,793.6396148186725,524.1366749057275,2324.9518280810644,971.8836301987305,3510.76939216985,1819.638802828058,1961.5481486527096,616.9607538091167,2538.88576197112,2279.5262704055135,4591.649520219355,2917.686187857592,3059.3901112103613,474.77858974732254,2312.123249813841,3141.7864764082906,5311.222345212005,4254.812753031964,4251.390857329168,395.8515947637457,2169.4358688037146,4243.870136049112,5414.942015899971,4902.229983077583,4863.071722506107,270.7790915159507,1171.0718798508587,5
-0.0005152861869740483,-0.92178060311958,1.0020132230011916,0.14631364879096798,1.9237938261207717,0.047379805901786316,0.02140734481047614,95.97526653211857,74.97614349133057,120.98837763583091,13.127629676877946,46.01223414450034,10.614786287848945,-227.05888786139786,43.446194513277945,5.4790623047422455,270.5050823746758,41.84042289229836,83.7696662918946,76.25727906489718,73.20778980146441,8.914637900280702,41.92924339959623,4.970066644075454,4.970066644075454,1146.5622580845097,315.733207782027,375.05689400695735,1723.8800503825962,1348.823156375639,140.78469205193215,97.95490532512306,-218.56219814632146,278.47284304986846,497.0350411961899,50.47114951150624,62.31666951068273,-136.88288931981043,250.2831637638842,387.16605308369464,96.91261646857575,50.1425661630648,-22.999225633934934,221.2356619899371,244.23488762387205,14.601621840494271,33.260666749921555,-103.0785127508725,80.15096584195159,183.22947859282408,10.426051339131417,28.855953278771256,-82.24809908971025,110.24122193480055,192.4893210245108,2.868591701835212,26.173616688431242,-62.222366860650915,68.13177798827627,130.35414484892718,-5.259612569936355,28.85231924930294,-81.52257562094441,60.95155659741301,142.47413221835743,1.212583934185707,21.342406322143713,-51.87400140669994,65.9004757226989,117.77447712939883,0.46645658713963284,23.84017501785656,-55.6979115582148,52.85317033737743,108.55108189559223,16.64809813643682,19.275513468736687,-35.584102990538454,68.15283564174464,103.7369386322831,-1.6405686286712131,15.796054334345909,-52.766854165293765,35.134788273848244,87.90164243914201,0.3645349502690567,15.430353776815684,-41.42558449820913,36.32515239267835,77.75073689088748,--undefined--,2511.4008903176045,518.8055619347705,801.9641542346908,606.6300934296164,--undefined--,471.0191103581456,3663.0556299610203,2142.2299918489684,2108.204998281079,582.4639156663399,3192.0365196028747,2191.9226469397336,4983.089762582655,2860.888430772607,3057.9846302735996,593.2288246927081,2791.167115642921,3052.439282597547,5362.204742023782,3870.364787648666,3972.8574670915814,531.5918278151173,2309.7654594262353,3904.6996570737156,5170.875450013348,4462.098857592297,4455.131974889212,305.6081819464391,1266.1757929396326,5
-0.0009854215644124243,-0.7775930765176075,1.0266981310990393,0.1122332449575929,1.8042912076166466,0.02119491075485712,0.012596804430656881,159.9065535193957,122.90493469476407,231.31162390896898,24.317959374842108,108.40668921420492,7.241720700957463,-226.41333424447316,33.57709350601989,5.238591578876021,259.99042775049304,37.98330874455773,82.3470577617382,72.99415882050555,67.37458205290388,12.362845160931665,44.36374901718047,4.160320939043869,4.160320939043869,1029.548631317831,392.47548193391356,231.7097530220856,1603.2622559246722,1371.5525029025866,136.4251224666811,127.75081749075143,-271.1685640457063,323.3883101289751,594.5568741746814,11.458586031558818,75.79853836674275,-167.18824103076543,165.74638371621572,332.93462474698117,61.77838704338524,40.92301232991021,-53.11990353020426,180.81747063551074,233.937374165715,-14.033276616403318,46.702742955662174,-124.36412282199485,68.86585133542933,193.22997415742418,25.74566391915316,27.539606545541638,-46.802224931619136,101.05090792835522,147.85313285997435,-12.189539981934253,37.4519996121688,-102.25441846619424,75.41205344682054,177.6664719130148,-11.466813756002097,26.21753938069187,-73.4302706128451,60.93188495667561,134.36215556952072,1.4129996898382138,23.841032916223018,-53.15935249913638,58.39047673484216,111.54982923397854,6.73498279789366,23.13032231220673,-64.04035195146747,56.26349030534467,120.30384225681215,-6.9201673198174385,26.123682067969987,-67.28894463123933,61.165019402334416,128.45396403357375,-4.233600464676597,20.475068296302123,-68.57668668407649,48.86092313911069,117.43760982318719,7.261147803703631,14.738211395527612,-45.73370702091736,50.40948773846718,96.14319475938453,--undefined--,2860.598237895166,715.1649159046555,810.2646791930736,481.8640960390689,--undefined--,832.2954644566416,3368.132668564495,1808.068996667691,1955.9068421042375,540.6964841834297,2535.8372041078533,1803.3515170310325,4745.074702749893,3104.442601128934,3117.2856369473297,422.76973409690396,2941.7231857188603,3090.516996381607,5136.592010526245,4093.3598572401934,4094.115526813769,460.4618015896137,2046.0750141446379,4170.60646294903,5437.629035785402,4798.029343624751,4767.906313612586,275.492282259051,1267.022572836372,5
-0.0017945426778590427,-0.9999484071975426,0.8023678169460527,0.2142971588384258,1.8023162241435955,0.08431529993115691,0.04592492932420462,169.75911086110057,125.86305171509187,233.19386722779197,27.620414413640074,107.3308155127001,11.50301240897909,-226.815193197471,30.53330205789598,6.859170889318104,257.34849525536697,39.17215799091245,87.89500111095619,78.17838333232214,74.27920384974686,11.828787382178268,48.722843120043734,3.8127659574468087,3.8127659574468087,1150.2156345637063,362.7481507785629,400.9819927016268,1658.5850126049475,1257.6030199033207,139.2210959926852,138.67390208778642,-272.32627333475165,343.5567620950322,615.8830354297838,61.53584152069021,62.65788448052988,-89.64483407632596,229.8222907111155,319.46712478744143,63.1984169230816,46.61687514627017,-75.63783338884431,196.1673913283651,271.8052247172094,-8.218389871672828,52.456755823789415,-136.91538328751164,104.60457515567677,241.51995844318841,11.348106106201763,31.114829376094693,-65.2234545322205,93.58571314498815,158.80916767720865,-29.422565415702472,45.734596739265456,-128.5154972796622,70.52369358707529,199.0391908667375,-6.404254693254889,27.09435551274747,-88.66009920642499,54.99133256065037,143.65143176707537,3.250268127061151,23.570904159035564,-60.273072770457645,90.14595373451814,150.4190265049758,6.123023418025674,22.134501802697738,-73.1388644500518,69.49037779300615,142.62924224305794,-3.97406963495572,21.313197288996005,-58.4112174643856,43.26688720838912,101.67810467277472,-9.940986780608185,22.42890991081519,-85.43819302339054,35.462252268612005,120.90044529200254,3.8451033117317457,14.398768125805773,-34.86858272262316,50.02089120646043,84.8894739290836,--undefined--,2586.8516214937194,472.71730922982164,752.4460846445822,551.3323047930174,--undefined--,1136.3858827113295,3377.5404947816332,1920.3623439210937,2013.0938237479468,482.9493873493107,2241.1546120703038,2349.5429675210776,4572.362363033259,3225.017653670433,3212.8464349742453,352.18354944677395,2222.819395512181,3211.319881145425,5226.807325787326,4331.232864450483,4283.442999076466,340.17885260949254,2015.4874446419008,4091.019334714689,5446.837852105414,4653.938861054736,4688.687727296235,276.08486241200364,1355.8185173907245,5
-0.0005946235284845861,-0.819649882951719,1.0263132660304493,0.13211597732054314,1.8459631489821682,0.02898182080872357,0.0174543280362697,200.4844164272599,131.81887494350244,264.4747337220863,38.28498263796865,132.65585877858385,9.537615380643427,-226.14618337136505,34.458030580444245,6.964220328072068,260.6042139518093,35.692448501678705,85.56119573105407,72.32170042792872,68.18834028326027,13.228005990024469,49.868747229375366,3.6135054767192383,3.6135054767192383,1095.391981832428,406.1173814402245,271.8307982363903,1713.7485429759208,1441.9177447395305,97.54642315834106,90.9476988634286,-232.49694379477316,251.5832992436232,484.08024303839636,28.12527958139685,65.06313638294412,-127.17804574011316,186.78424507681333,313.9622908169265,55.63104915674011,52.39648880624782,-70.32402374965719,180.3698351343958,250.693858884053,-17.8134091968615,42.946184441914646,-125.74058855724176,93.48302174380215,219.22361030104392,-5.302951745698031,43.09101177517044,-105.0815496077912,101.10484842043442,206.18639802822563,-32.06758705628427,45.78149721282584,-129.7894865981822,65.51664800240181,195.30613460058402,-9.869299714939801,21.2799865643833,-66.30056724482837,45.95192133686106,112.25248858168943,-14.827719421258514,22.12494810201075,-63.17005708994634,43.68249686372358,106.85255395366991,3.4611473901271226,21.191715261409357,-48.243969242006955,63.29786326795103,111.54183250995798,-2.9129419228867555,23.225852098957017,-62.98459252979975,52.032963331831255,115.017555861631,-15.896124754227817,19.01210094600045,-58.63887555568856,42.718731849610336,101.3576074052989,-6.794581858943407,20.01753184855204,-57.944304757541026,45.12075695969459,103.06506171723561,14.73135548433018,2048.4140608795765,490.6593562713215,682.2870830219771,442.14765158349593,2033.6827053952463,1009.4403218463046,3068.2500030145893,1853.664155518039,1886.3543897374566,452.09134929632324,2058.8096811682844,2375.5791932799984,4484.412602349271,2771.152386782248,2905.502508782605,377.5306943588404,2108.8334090692724,3294.919437343477,5443.871512352625,3916.207344316125,4029.2313518363276,382.65322321662035,2148.9520750091483,4289.3925357982735,5421.497835199963,4802.244311270912,4828.554103024867,214.13853361891964,1132.10529940169,5
-0.0002359450162849998,-1.001731639450549,0.7119326483965805,0.14141189688313466,1.7136642878471298,0.02861125179636292,0.01999650673750958,175.62311685571262,104.45653304451713,215.45530265859293,29.015555427634737,110.9987696140758,9.631051773892045,-226.33662045602185,36.16640958638989,6.170091835502628,262.50303004241175,43.73956508622765,85.80883180057963,72.55316744301057,68.82461963303511,11.644542680903578,42.069266714351976,4.892325164897567,4.892325164897567,1050.4533189073593,348.87285435866835,358.05676378822227,1585.989916942934,1227.9331531547118,140.24102017895436,104.49853339936318,-166.20895879210585,324.8902177108487,491.0991765029545,57.13711542742332,55.370274631214386,-72.07502265046548,239.35361584456035,311.42863849502584,33.46884564117837,45.757432086876705,-105.13833191102782,133.80380890935692,238.94214082038474,6.067890319247156,45.58447913384772,-84.89652481918809,107.84090581635779,192.73743063554588,12.820509635266985,39.37420121635379,-85.7819953107915,124.65860554352378,210.44060085431528,-15.712448772854195,38.13471718068959,-106.04962230524013,66.1225110712692,172.17213337650935,3.173634783959544,20.732611483901156,-48.39052057670654,55.0931474848962,103.48366806160274,-10.192089843752685,25.20086656847724,-63.47710995090487,63.26561773292859,126.74272768383346,12.670826165870237,17.63265700355955,-34.37476307525222,78.31097250066705,112.68573557591927,3.244347166688759,20.491430383700397,-55.85978966462561,50.20086998101486,106.06065964564047,1.4158533547578998,17.74834013965673,-45.822159680074776,45.947709146411356,91.76986882648613,-7.931589921587265,21.98877037797558,-57.47390630703279,41.571902692000684,99.04580899903348,--undefined--,2029.7478168979055,515.8018672669333,776.8358715568335,491.12117361977107,--undefined--,661.1225283729575,3696.275616275326,1767.4176754634275,1857.7394611014913,531.4668450048437,3035.1530879023685,1876.3772317668072,4749.084947072453,2837.052605625852,2972.495296144716,480.9207173256629,2872.707715305646,3390.7379117452097,5305.7573803638315,4125.084302264926,4158.276091315741,333.9185614117505,1915.0194686186219,4507.744280002843,5415.533373884686,5133.5087883905235,5070.630648810878,228.7224530384774,907.7890938818427,5
-0.0008487762963532655,-1.0133952432567441,0.6322491155543738,0.1671993970196535,1.645644358811118,0.07472210525989068,0.027955705096531138,196.79689976767048,126.91637064776425,256.6660409610181,34.97768330683845,129.74967031325383,13.512783287045357,-226.6725293112444,31.264802899068307,6.545618230359912,257.9373322103127,42.814512589808736,86.15117039877666,75.883886600622,72.60038042959407,10.400382119659426,43.33665780896792,4.115418790628069,4.115418790628069,1124.0631934633905,317.6159767325,380.6565150083285,1582.535835997024,1201.8793209886953,149.80055735068296,105.45859811624203,-190.24321306558898,328.5280676993119,518.7712807649009,64.39027390719633,52.004029795351435,-59.73443265257976,209.7794723123264,269.51390496490615,48.3719867970658,42.86725740697856,-70.08128397725754,163.06389161612765,233.1451755933852,-6.718138831850385,41.568290959409545,-116.42264608053291,88.20934563479449,204.6319917153274,-13.681688262769738,38.24752507756174,-101.47420168867248,108.95044172951764,210.4246434181901,-19.331029428511204,28.570443209263967,-93.87085758190698,46.826881322773204,140.6977389046802,-9.717705217521074,23.766215388763,-88.31278149852562,56.7970629081498,145.10984440667542,-15.82497433663507,28.636670454110902,-78.94949386795916,74.14099399243806,153.09048786039722,-2.1346939922316026,20.384777576989467,-47.685239310592316,66.62507830912955,114.31031761972187,7.391461228427005,22.01739702940909,-59.505717609098284,58.76011496491939,118.26583257401768,-19.95944049831491,25.153867108762253,-85.43377637182158,36.834645682165714,122.2684220539873,3.452601308607638,16.006469734962028,-41.0106774428744,44.588601025501106,85.5992784683755,--undefined--,2538.06274897406,420.30558497369043,633.6986125570374,471.28036613476036,--undefined--,368.15197581383313,3664.2030803408397,1918.9197740477773,1913.108586084166,563.822732023513,3296.051104527007,2246.8990679066574,4792.1309316099305,2842.7599661902136,2971.0876545814167,433.6987588734649,2545.231863703273,2643.1330139340016,5424.6912933484155,4217.106945312927,4205.4165581628595,406.0765201739698,2781.558279414414,4092.9337144467568,5308.787344424588,4735.402810921305,4730.006294397982,251.6815916428959,1215.8536299778311,5
-0.0005219711202376792,-1.0300572941581259,0.9047659090731698,0.1718115273945249,1.9348232032312955,0.052782663422403855,0.029518441620358677,123.77023963433233,89.79910964082298,160.98490813667212,21.13030479099769,71.18579849584914,7.974861950781102,-226.2917952131796,35.526617886621935,5.071571940712842,261.81841309980155,39.553425793306914,85.26340780836347,75.73477545283768,72.73161012984967,10.742117671222493,45.70998201505655,5.033205173016428,5.033205173016428,1117.038309200001,365.12616877038755,244.95704750752358,1689.6631220866266,1444.706074579103,158.32478492233622,144.9939092510597,-271.0957955067489,366.75721296781984,637.8530084745687,50.03185286070047,62.00226526632979,-105.67964273244054,190.7657871873804,296.4454299198209,45.71960416490355,45.070404026158414,-82.26172676412301,196.15643813727326,278.41816490139627,7.275507658878032,27.950309591586546,-113.62091381522694,70.20400617072443,183.82491998595137,-3.1514089054543657,31.069953693035657,-76.33716622948566,76.37509767386035,152.712263903346,-6.618834643980673,25.25130251494973,-66.29799659895434,72.84105605173055,139.1390526506849,-7.380848412058906,29.584650750872683,-93.98031114319178,73.01215067021683,166.99246181340862,-15.595707924666579,29.48050134861154,-86.59576003977692,58.17469766642463,144.77045770620154,13.473709649542597,26.562509734303003,-73.55846883131011,69.2809706484577,142.8394394797678,4.7713696402714865,16.32590433372746,-46.6040104225238,46.56885538667033,93.17286580919412,1.720151660505213,18.12712375885142,-43.53803686132201,67.01361350584669,110.5516503671687,-4.447848566201274,16.702723817008398,-56.24096102700861,36.70473907070848,92.9457000977171,--undefined--,2334.4142090466885,414.09031154103656,690.1733834743138,502.2093754901618,--undefined--,715.206780383552,3141.5897891225363,1580.2152792755703,1783.211270845822,576.8531729764036,2426.3830087389842,2045.1329817504857,4518.279863164931,2723.930716514417,2928.4137455498253,490.27528029621914,2473.1468814144455,2703.2019585356456,5361.265450191006,3925.3569543463636,3978.8798352996637,479.59728214110555,2658.06349165536,3877.292285907153,5391.597844682301,5134.106979875802,5062.497866983144,277.41077464190266,1514.3055587751478,5
-0.0015620509330472798,-1.0085527764159075,0.7606755636641886,0.12875660556456683,1.769228340080096,0.045000029396207536,0.016580321711901453,147.30125898452002,72.02127026805921,279.54030607012817,33.88389892915565,207.51903580206897,9.710921831380093,-226.47899979559256,38.18439256695067,7.562794434942814,264.6633923625432,39.237799846633585,87.02072250179216,72.80412254504688,70.04765683121305,10.363772840521428,47.78292265515858,4.789867587795049,4.789867587795049,1077.7142513833455,331.1054635614574,297.1608006615573,1569.9691387168186,1272.8083380552614,143.42356328574408,119.412221184795,-238.08518940787582,335.52806110736054,573.6132505152364,48.75883884804024,60.6903338603775,-220.5533801217635,196.48705695708261,417.04043707884614,70.09288486801637,42.673414152023476,-42.323834790491176,169.68304629282807,212.00688108331923,-3.1780752084213346,38.34749131392529,-109.33002140469264,90.5721950062307,199.90221641092336,9.38211299247092,31.503167938458002,-65.44343369763081,106.40789090354752,171.85132460117833,-21.08707984376234,35.70359195173699,-107.62706030437234,68.2143958645804,175.84145616895273,-5.9555296964164794,25.050315424596118,-72.0387840092952,65.69721305389683,137.73599706319203,0.9897552431682816,26.819698595623688,-63.4555094103012,74.69574013311612,138.15124954341732,-2.822275641681679,24.135933222694273,-72.24102887328085,73.32555531222995,145.5665841855108,-1.027838399593865,22.195136253764925,-65.31763098806884,44.746307922326345,110.0639389103952,-6.936246624284895,20.305499844472134,-55.122533627828176,46.45291168838893,101.5754453162171,6.811292771862545,14.120022554213046,-36.80096343989464,51.60592626778964,88.40688970768429,--undefined--,2546.832320967213,450.71497500166134,667.9665016941927,481.75864157380533,--undefined--,1258.1818291639454,3687.0365899557355,1863.5475608390566,2002.7763872939859,473.80958962996164,2428.85476079179,2182.4893604459835,4543.534592859812,3113.525587192279,3073.339615835595,405.88629835986933,2361.045232413828,3052.1651354363685,5304.593303516886,4252.213995006795,4214.873350522423,338.0279853302334,2252.428168080518,4137.386105827555,5303.139068190263,4676.971200080415,4749.51626685333,253.29920545210157,1165.7529623627079,5
